,image_name,intersection,ratio,width,height
0,M_HS_m1_711_03296,6552,0.753970080552359,55,158
0,M_HS_m1_723_00520,2250,0.05136986301369863,150,292
0,M_P_h1_1023_00016,4176,0.0116,600,600
0,M_HS_h3_1216_00064,3150,0.06325301204819277,150,332
0,M_HA_m3_921_00205,0,0.0,935,702
0,M_HA_m2_823_00052,0,0.0,1200,847
0,M_P_h2_1121_00006,16740,0.0465,600,600
0,M_HS_m2_821_02194,9990,1.1372950819672132,72,122
0,M_HS_h1_1018_02240,5148,0.2580451127819549,150,133
0,M_HS_m1_711_05030,2346,0.38828202581926513,57,106
0,M_HS_m1_711_01749,2064,0.2894810659186536,115,62
0,M_HS_h1_1019_00567,17820,0.14772077292283206,509,237
0,M_HS_m1_715_00576,30399,1.290828025477707,150,157
0,M_HS_m1_723_00156,21420,0.6,150,238
0,M_HS_h1_1023_02611,33630,0.1933114135933045,332,524
0,M_HS_e4_424_00117,26100,0.6,150,290
0,M_P_m1_721_00471,1782,0.00495,600,600
0,M_HS_e4_426_00156,3393,0.12925714285714285,150,175
0,M_HS_m3_921_00366,12060,0.536,150,150
0,M_HS_m1_711_02475,11709,1.2729941291585127,63,146
0,M_HS_h3_1232_00343,26232,0.5025287356321839,150,348
0,M_P_m2_822_00002,5217,0.016982421875,480,640
0,M_HS_m1_724_00225,59505,1.7200959703994911,98,353
0,M_P_m1_715_00055,6468,0.017966666666666666,600,600
0,M_HS_m1_711_01353,6576,0.8118518518518518,150,54
0,M_HS_m1_722_00385,18099,0.5069747899159663,150,238
0,M_HS_h1_1017_01361,8397,0.17442874948068135,166,290
0,M_HS_e4_413_00276,32937,0.7418243243243243,150,296
0,M_HA_m2_821_00154,0,0.0,599,559
0,M_HS_m1_711_02307,0,0.0,175,248
0,M_HS_m1_711_02307,27060,0.6235023041474654,175,248
0,M_HS_m1_712_03026,24852,0.8449037873121643,77,382
0,M_P_h2_1113_00021,15660,0.0435,600,600
0,M_HS_m1_714_01821,6669,0.27962264150943394,150,159
0,M_HS_m3_921_01062,10719,0.23276872964169382,150,307
0,M_HS_m1_721_00622,1728,0.06031413612565445,150,191
0,M_P_m1_712_00055,47250,0.1575,500,600
0,M_HS_m1_712_04287,4440,0.4919667590027701,95,95
0,M_HS_m2_824_00633,2046,0.573109243697479,51,70
0,M_HA_h2_1121_00100,36144,0.05676066578828762,949,671
0,M_HA_h1_1021_00093,30396,0.1237556643988714,589,417
0,M_P_m1_721_00541,4047,0.011241666666666667,600,600
0,M_HS_e4_412_00042,4080,0.23247863247863249,150,117
0,M_HS_e4_414_00468,5355,0.2625,150,136
0,M_HS_h2_1113_00430,4209,0.3708696801480307,117,97
0,M_HS_m1_712_02662,14994,0.4894242068155112,74,414
0,M_HA_m2_822_00145,0,0.0,859,606
0,M_HS_m1_712_02741,22692,1.5913043478260869,62,230
0,M_HA_h2_1113_00049,133440,0.13128689492325857,1200,847
0,M_P_h1_1016_00046,4305,0.01435,500,600
0,M_HA_m1_723_00064,0,0.0,935,702
0,M_HA_m1_721_00102,0,0.0,613,434
0,M_HS_m2_821_00430,13845,1.2510165356465166,119,93
0,M_HS_m2_811_00203,7392,2.05390386218394,59,61
0,M_HS_m1_723_00545,6486,0.1644106463878327,150,263
0,M_HS_h1_1022_00544,27537,0.682453531598513,150,269
0,M_P_h1_1018_00011,24153,0.06709166666666666,600,600
0,M_P_m1_723_00007,3564,0.0099,600,600
0,M_HS_m2_821_00839,17250,0.756578947368421,150,152
0,M_HA_m1_723_00040,16104,0.02605677671976506,935,661
0,M_HA_h2_1114_00002,31863,0.047156379867631215,949,712
0,M_HS_m1_711_02228,6906,1.0081751824817518,137,50
0,M_HS_m1_711_03572,1638,0.6985074626865672,35,67
0,M_HS_e6_623_00398,22908,0.664,150,230
0,M_HS_m3_921_01813,2115,0.17531498673740054,104,116
0,M_HS_h2_1128_00101,4380,0.14455445544554454,150,202
0,M_HA_m2_821_00089,1107,0.0039258103411589475,613,460
0,M_HS_m3_921_01175,13959,0.6743478260869565,150,138
0,M_P_h1_1016_00048,4305,0.01435,500,600
0,M_HS_m1_712_02567,66153,1.9208188153310104,82,420
0,M_HS_h1_1024_00793,12294,0.3935843257779485,137,228
0,M_HS_m3_922_00660,14490,0.6355263157894737,150,152
0,M_HS_m1_725_00398,1767,0.20226648351648352,52,168
0,M_HS_e4_424_00155,1026,0.0016963388180519549,328,1844
0,M_P_m3_922_00050,1782,0.00495,600,600
0,M_HS_m3_921_00450,1845,0.07935483870967742,150,155
0,M_HS_m3_922_01634,1482,0.06374193548387097,150,155
0,M_HS_m2_824_00599,57729,1.4926310890474712,132,293
0,M_HS_h2_1113_01610,64590,1.8624567474048443,120,289
0,M_HS_m1_711_00530,8316,0.3443478260869565,150,161
0,M_HS_h2_1113_02005,11445,0.606325492689129,132,143
0,M_HS_m2_821_00415,4599,0.2305263157894737,150,133
0,M_HS_e5_525_00220,53628,0.027169981092270933,1254,1574
0,M_HS_m1_725_00294,20574,0.762,150,180
0,M_HS_e5_513_00194,59148,0.5121038961038961,150,770
0,M_HS_m1_723_00850,4680,0.182648401826484,117,219
0,M_P_m1_723_00490,1836,0.0051,600,600
0,M_HS_h1_1019_01684,4221,0.20697263901147397,103,198
0,M_HS_m1_723_01161,11367,0.2542953020134228,150,298
0,M_HA_m1_723_00094,14376,0.06987459900845727,254,810
0,M_HS_h1_1025_00758,8628,1.3376744186046512,150,43
0,M_P_h1_1023_00040,20541,0.057058333333333336,600,600
0,M_HS_h3_1234_00089,3456,1.0971428571428572,63,50
0,M_HS_m2_823_00483,52029,2.4953956834532374,150,139
0,M_HA_h1_1023_00010,14736,0.023843309844911696,935,661
0,M_HS_m2_823_01136,18432,2.0919305413687437,99,89
0,M_HS_h1_1025_01085,8766,0.7331883573101372,122,98
0,M_HS_m1_711_01641,4485,0.8961038961038961,77,65
0,M_HS_h3_1232_00012,28956,0.48019900497512435,150,402
0,M_P_m1_715_00057,6075,0.016875,600,600
0,M_HS_h3_1215_01408,60633,0.6993425605536332,150,578
0,M_HS_h1_1021_02332,22908,0.7395641646489104,175,177
0,M_HA_m1_715_00053,35166,0.1431764605293694,589,417
0,M_HS_e4_426_00026,4590,0.22666666666666666,150,135
0,M_HS_h1_1017_00512,47988,0.23257887849561382,470,439
0,M_HS_e5_521_00184,281817,1.4632242990654205,150,1284
0,M_HS_e4_414_00642,32214,1.3678980891719745,150,157
0,M_HS_e5_512_00402,6651,0.1513310580204778,150,293
0,M_HA_h1_1021_00073,0,0.0,575,407
0,M_HA_h1_1021_00073,246,0.0010511697468219207,575,407
0,M_HA_m3_921_00156,44160,0.17428574811446973,599,423
0,M_HS_m1_712_03429,3741,0.0786750788643533,150,317
0,M_HS_e4_412_00757,3519,0.21327272727272728,150,110
0,M_HS_m1_715_00111,11835,0.06742206726825267,424,414
0,M_HS_e4_412_00678,12228,0.44546448087431695,150,183
0,M_HS_m1_721_00690,7047,0.4310091743119266,150,109
0,M_P_m1_721_00562,1683,0.004675,600,600
0,M_HS_h1_1023_00583,64653,0.2950467306779599,364,602
0,M_HS_h3_1215_00710,2496,0.06629482071713147,150,251
0,M_HS_h2_1125_02096,10662,0.12830324909747293,150,554
0,M_HS_h3_1215_01380,7308,0.19724696356275304,150,247
0,M_HS_m2_815_00168,323025,0.27623494400903037,903,1295
0,M_HS_e4_425_00005,124245,1.1849785407725322,150,699
0,M_HS_m3_922_01451,12756,0.5118780096308186,140,178
0,M_HS_m3_921_01330,960,0.05378151260504202,150,119
0,M_HS_e6_624_00229,20493,0.8814193548387097,150,155
0,M_HS_h1_1022_00396,14256,0.4086921621466659,107,326
0,M_HA_m3_924_00001,40641,0.06191782074135015,935,702
0,M_HS_h3_1232_00407,16698,0.7135897435897436,130,180
0,M_HS_h1_1017_00117,28149,0.9065700483091788,150,207
0,M_HS_m1_724_00601,11865,1.1170212765957446,113,94
0,M_HA_m1_723_00041,12318,0.019930910061727897,935,661
0,M_P_m2_815_00010,4575,0.012708333333333334,600,600
0,M_HS_e5_514_00438,45156,0.9898941184207641,143,319
0,M_HA_m1_723_00056,0,0.0,432,576
0,M_HS_h1_1018_01396,170211,0.7810459465784414,383,569
0,M_HS_h3_1215_01735,25011,0.6339923954372624,150,263
0,M_HS_m3_921_02942,3924,0.31371921969939237,106,118
0,M_HS_m1_713_02551,4161,1.2296099290780143,24,141
0,M_HS_m1_723_01400,4596,0.16385026737967914,150,187
0,M_HS_m3_921_01949,7626,0.6517948717948718,90,130
0,M_HS_h1_1021_03650,18738,1.4648217636022514,104,123
0,M_HA_m3_921_00019,0,0.0,935,660
0,M_P_h1_1016_00003,5688,0.0158,600,600
0,M_HS_m3_921_01463,13182,0.2834838709677419,150,310
0,M_HS_m1_723_01640,12096,0.7619047619047619,98,162
0,M_HS_h1_1022_00368,26928,1.2480533926585096,87,248
0,M_HS_h3_1234_00519,4662,0.2319402985074627,150,134
0,M_HS_h2_1113_01057,21480,0.44061538461538463,150,325
0,M_HA_h1_1023_00091,29547,0.029070247933884297,1200,847
0,M_HA_h1_1023_00091,176256,0.17341204250295159,1200,847
0,M_HS_m1_711_04508,37983,1.4808187134502924,150,171
0,M_HS_m1_711_00879,8802,1.5523809523809524,90,63
0,M_HS_h1_1024_02047,11487,1.1429850746268657,150,67
0,M_HA_m1_721_00124,798,0.0037468482808164184,381,559
0,M_HS_h1_1013_00159,36834,0.5606392694063927,150,438
0,M_HS_h1_1012_00591,19968,0.31596936514969304,148,427
0,M_HS_m2_824_00450,28152,1.4443589348930275,89,219
0,M_HS_m1_721_02860,26112,0.16118518518518518,375,432
0,M_HS_m2_821_01884,15666,0.6738064516129032,150,155
0,M_HS_h1_1022_00736,5880,0.25218733916623776,67,348
0,M_HS_m1_725_00307,4272,0.13004566210045662,150,219
0,M_HA_m3_922_00033,0,0.0,613,460
0,M_HS_h1_1021_02104,45759,0.48113683679263136,262,363
0,M_HA_m3_921_00243,5694,0.014533036240706284,691,567
0,M_P_m1_723_00021,1836,0.0051,600,600
0,M_HS_m1_712_02950,28077,0.5526098252243741,146,348
0,M_HS_m2_821_02072,6141,0.48738095238095236,150,84
0,M_HS_m3_922_01589,14820,0.6861111111111111,150,144
0,M_HS_m3_922_00631,3003,0.09671497584541063,150,207
0,M_HA_m2_821_00224,0,0.0,613,613
0,M_P_m1_723_00012,3315,0.009208333333333334,600,600
0,M_HS_h1_1019_01359,12210,0.270935960591133,203,222
0,M_HA_m1_711_00013,6240,0.01011181332036947,935,660
0,M_P_m1_723_00726,2484,0.0069,600,600
0,M_HS_h2_1113_01070,31704,0.3364854968637565,171,551
0,M_HS_m1_711_01181,22470,0.817269222375791,118,233
0,M_HS_e6_615_00462,23874,0.3379193205944798,150,471
0,M_HS_m2_822_01228,8832,0.4786991869918699,150,123
0,M_P_m1_721_00650,7872,0.021866666666666666,600,600
0,M_HS_h1_1019_02127,6144,0.38819738421684463,133,119
0,M_HS_m1_712_01370,18534,0.4838153910410358,122,314
0,M_HS_m2_823_01054,26046,2.399668325041459,134,81
0,M_HA_m1_712_00181,0,0.0,209,542
0,M_HS_m2_821_03013,8208,0.4522314049586777,150,121
0,M_HS_m1_712_02305,2040,0.10450819672131148,122,160
0,M_HA_m1_714_00061,33789,0.12671191779794494,670,398
0,M_HS_m3_921_00375,14535,0.5666666666666667,150,171
0,M_HA_h1_1015_00025,0,0.0,702,527
0,M_HA_h1_1015_00025,0,0.0,702,527
0,M_HS_h3_1215_00486,4032,0.1536,150,175
0,M_HA_m3_921_00089,0,0.0,613,460
0,M_HS_m3_921_02929,11568,0.30725099601593625,150,251
0,M_HS_m3_922_01372,102726,1.2781634938409854,282,285
0,M_HS_m1_711_01782,6969,0.2566850828729282,150,181
0,M_HA_m1_724_00014,0,0.0,935,660
0,M_HS_e5_523_00328,159036,0.5062793074138804,501,627
0,M_HS_h1_1015_01934,4512,0.23396422089707025,145,133
0,M_HS_e4_413_00055,20121,0.22812925170068027,150,588
0,M_HS_h1_1021_00279,25452,1.0739240506329113,150,158
0,M_HS_h1_1024_00173,1530,0.19947848761408082,65,118
0,M_HA_m1_715_00028,4452,0.02103085186287431,547,387
0,M_HA_m1_715_00028,4884,0.023071581423692304,547,387
0,M_HA_m1_715_00028,8460,0.039964287232685684,547,387
0,M_HA_m1_715_00028,14742,0.06963989626291399,547,387
0,M_HS_e4_414_00669,11286,0.287175572519084,150,262
0,M_HS_e5_513_00068,31710,0.2597051597051597,150,814
0,M_HS_h3_1234_00241,2100,0.08383233532934131,150,167
0,M_HA_m1_711_00145,0,0.0,589,442
0,M_HS_h3_1231_00095,1386,0.05811320754716981,150,159
0,M_HS_m3_922_00688,6444,0.8075187969924812,114,70
0,M_HS_m1_721_02922,1071,0.05578125,150,128
0,M_HS_m1_711_04956,7260,0.27784156142365096,130,201
0,M_HS_m1_723_00512,5100,0.3148148148148148,150,108
0,M_HS_m2_811_00309,9117,2.368051948051948,70,55
0,M_HA_h2_1122_00092,12870,0.012662337662337663,1200,847
0,M_HA_m2_821_00221,3270,0.01482361260959047,407,542
0,M_HS_e6_626_00234,12999,0.3452589641434263,150,251
0,M_HS_m3_921_00438,2844,0.9115384615384615,60,52
0,M_HS_h1_1022_00627,4344,0.8500978473581213,73,70
0,M_HS_m3_914_00129,8010,0.3926470588235294,150,136
0,M_HS_m1_722_00305,9360,0.6,150,104
0,M_HS_h2_1125_00287,15714,0.3304731861198738,150,317
0,M_P_m1_712_00011,28602,0.09534,500,600
0,M_HS_e4_415_00027,80901,0.6835741444866921,150,789
0,M_HA_h1_1013_00023,21117,0.10001326121756922,547,386
0,M_HA_m1_712_00149,46629,0.09629932529135146,803,603
0,M_HS_m1_712_00861,12846,1.392520325203252,45,205
0,M_HS_h3_1221_00593,24072,1.2636220472440944,150,127
0,M_HS_h1_1017_00080,21813,0.5405947955390334,150,269
0,M_HS_m1_711_01901,3396,2.1713554987212276,46,34
0,M_HS_m3_921_01975,31938,1.8198290598290598,150,117
0,M_HS_m1_724_00735,9273,0.3132135377963926,131,226
0,M_HS_m1_712_03730,17505,0.7442602040816326,70,336
0,M_P_m1_712_00023,25707,0.08569,500,600
0,M_HS_m3_924_00157,3705,0.42586206896551726,87,100
0,M_HS_m3_921_02013,10530,0.9047169000773262,113,103
0,M_HS_m1_721_02671,18921,0.18671548117154813,239,424
0,M_HS_m1_721_02671,18921,0.18671548117154813,239,424
0,M_HS_h1_1023_00194,4590,0.16721311475409836,150,183
0,M_HS_m1_711_02154,2337,0.3623255813953488,150,43
0,M_HS_m1_711_04384,7626,0.6435443037974684,150,79
0,M_HS_m3_922_00406,0,0.0,338,239
0,M_P_m1_721_00572,1782,0.00495,600,600
0,M_HS_h1_1018_02448,9621,0.1279558451921798,206,365
0,M_HS_m1_711_04347,11715,1.0142857142857142,150,77
0,M_HA_m1_711_00029,46281,0.16412866160720618,613,460
0,M_HS_h3_1212_01023,793179,0.539983456952335,1219,1205
0,M_HA_h1_1019_00014,3633,0.014791562335869844,589,417
0,M_P_m1_723_00113,3150,0.00875,600,600
0,M_HS_m1_721_02789,8127,0.47526315789473683,150,114
0,M_HS_h1_1024_00320,26448,1.0495238095238095,150,168
0,M_HS_m1_712_00132,5040,0.2809364548494983,78,230
0,M_HA_h1_1013_00042,0,0.0,1200,847
0,M_HS_h1_1023_00714,11637,0.6781468531468532,104,165
0,M_HS_m3_921_02739,11190,0.3907395767860884,129,222
0,M_HA_h1_1019_00045,37713,0.15354643280282396,589,417
0,M_P_m1_712_00098,51195,0.17065,500,600
0,M_HS_h3_1216_00334,33684,0.3101657458563536,150,724
0,M_P_m1_721_00561,3888,0.0108,600,600
0,M_HS_m1_712_00711,10230,1.0848356309650053,46,205
0,M_HS_m1_713_02097,17445,1.1559104161144977,77,196
0,M_HS_h3_1221_01717,61569,0.8923043478260869,150,460
0,M_HA_h1_1022_00080,9486,0.04481101993962842,547,387
0,M_HA_h1_1022_00080,444,0.002097416493062937,547,387
0,M_HS_e6_626_00120,19722,0.692,150,190
0,M_HS_h1_1021_01280,17802,0.20926787981379602,204,417
0,M_P_m1_721_00551,1782,0.00495,600,600
0,M_HS_m3_921_00611,34440,0.8,150,287
0,M_HA_m2_821_00246,0,0.0,599,423
0,M_HS_m1_723_01185,858,0.021263940520446098,150,269
0,M_HS_h3_1217_00362,15537,0.6022093023255813,150,172
0,M_HS_h3_1235_00726,11985,0.5748201438848921,150,139
0,M_HA_m3_922_00075,0,0.0,935,661
0,M_HS_h2_1125_01320,34818,1.8914602346805736,104,177
0,M_HS_m1_711_01865,2466,0.44193548387096776,93,60
0,M_HS_e4_414_00028,30810,1.2299401197604791,150,167
0,M_HS_m3_922_01020,4995,0.5003505960132225,67,149
0,M_P_h2_1113_00006,24189,0.06719166666666666,600,600
0,M_HA_m1_712_00090,10314,0.021300719317484805,803,603
0,M_HS_m3_921_00609,33657,1.1809473684210525,150,190
0,M_HS_m1_723_00024,6513,0.2518951113861386,128,202
0,M_HA_m3_921_00038,0,0.0,935,702
0,M_HS_m2_822_01908,16983,0.32760416666666664,144,360
0,M_HS_h1_1024_01762,1633995,0.5083171074739331,1199,2681
0,M_HS_m1_721_02592,14130,0.40736896730669436,94,369
0,M_P_m1_723_00099,2736,0.0076,600,600
0,M_HS_h2_1125_03544,29760,0.6379421221864952,150,311
0,M_HA_m1_712_00200,13674,0.028239871625682297,803,603
0,M_HA_m2_823_00001,0,0.0,1200,847
0,M_P_m1_721_00550,1782,0.00495,600,600
0,M_HS_e5_512_00397,25686,0.5925259515570934,150,289
0,M_HA_m1_711_00042,6426,0.021049942019300695,613,498
0,M_HS_m1_721_01657,1008,0.029136316337148804,93,372
0,M_HS_m1_712_02190,3108,0.09134191500617175,107,318
0,M_HS_h1_1019_02523,5481,0.340815818927994,86,187
0,M_HA_m3_921_00246,17643,0.07605528158085319,428,542
0,M_HS_m1_713_00500,13113,1.3978253917492804,59,159
0,M_HS_m1_711_04310,4365,1.5511727078891258,67,42
0,M_HS_m1_721_01944,13692,0.7953066914498141,64,269
0,M_HS_m2_821_02332,13656,0.47664921465968585,150,191
0,M_HS_h2_1121_00857,7119,0.17050680206936195,136,307
0,M_HS_m3_922_00184,0,0.0,527,487
0,M_HS_m1_713_03278,4950,0.5312868949232585,77,121
0,M_HS_e4_412_00766,2184,0.05333333333333334,150,273
0,M_HS_e6_623_00362,13680,0.4448780487804878,150,205
0,M_HS_h2_1125_03923,1482,0.03304347826086956,150,299
0,M_HS_h3_1232_00428,1080,0.047058823529411764,150,153
0,M_HS_m3_924_00102,17598,0.6628248587570621,150,177
0,M_HA_h1_1024_00134,0,0.0,1200,848
0,M_HS_m1_712_02187,34716,1.1345098039215686,75,408
0,M_HS_m1_723_00083,10302,0.11431551615086719,227,397
0,M_HA_m2_822_00084,13221,0.03518384965231299,613,613
0,M_HS_h3_1234_00689,684,0.03123287671232877,150,146
0,M_HS_m1_711_02372,12351,1.5214338507021434,123,66
0,M_HS_m1_721_00222,7884,0.41064638783269963,73,263
0,M_HS_h3_1211_00583,2106,0.06560747663551401,150,214
0,M_HS_m1_711_00112,14661,1.696875,144,60
0,M_HS_m1_711_04333,2862,1.2277992277992278,37,63
0,M_HS_m1_712_00938,4620,0.3916249894040858,47,251
0,M_HS_m1_722_00086,4974,0.22405405405405404,150,148
0,M_P_m2_815_00005,10875,0.030208333333333334,600,600
0,M_HS_m1_723_01209,19656,0.5824345146379045,143,236
0,M_HS_m1_712_01612,41409,1.967640769779045,61,345
0,M_HS_e6_612_00422,19125,0.625,150,204
0,M_HA_h1_1015_00008,0,0.0,589,417
0,M_HS_m1_711_01616,4176,0.6025974025974026,55,126
0,M_HS_h3_1217_00103,12150,0.3360995850622407,150,241
0,M_HS_m1_715_00255,33885,0.4861828512396694,264,264
0,M_HS_e5_514_00360,21147,0.3542211055276382,150,398
0,M_HS_m1_711_00595,7401,0.6245569620253164,150,79
0,M_HA_h1_1023_00020,90204,0.08874852420306965,1200,847
0,M_HA_h1_1023_00020,0,0.0,1200,847
0,M_HS_h1_1019_02390,9570,0.3626373626373626,130,203
0,M_HS_h1_1023_00897,16512,0.8214925373134329,150,134
0,M_HS_h2_1125_02590,1563069,1.002737358561254,658,2369
0,M_HS_h2_1125_02590,406044,0.26048465424088496,658,2369
0,M_HS_m2_821_00045,17955,0.5782608695652174,150,207
0,M_HS_m1_724_00361,33456,1.845848275862069,125,145
0,M_HA_h1_1017_00007,0,0.0,949,671
0,M_HS_m2_822_00842,17745,0.7413519385026738,136,176
0,M_HS_e6_623_00185,0,0.0,100,473
0,M_HS_m1_721_01691,1320,0.1664564943253468,61,130
0,M_HA_h1_1016_00018,202206,0.12199192053747249,1068,1552
0,M_HS_m2_822_00348,5844,0.3332763045337896,105,167
0,M_P_m1_721_00424,4104,0.0114,600,600
0,M_HS_h2_1113_02376,11685,0.4795616843142083,131,186
0,M_HS_m1_711_02179,11334,1.1624615384615384,150,65
0,M_HS_m1_711_04603,21117,1.5302173913043478,150,92
0,M_HS_h2_1125_01424,278871,1.5374619591584704,164,1106
0,M_HS_h2_1126_00035,37137,0.5417505470459518,150,457
0,M_HS_m1_721_01893,5082,0.7455985915492958,71,96
0,M_HS_h2_1125_01846,145404,2.1165065502183404,150,458
0,M_HS_m2_821_01963,6543,0.23451612903225807,150,186
0,M_HA_m1_723_00110,1056,0.006149545772187281,212,810
0,M_P_m1_723_00667,1836,0.0051,600,600
0,M_HS_h1_1023_03599,31437,1.451519069166128,91,238
0,M_HS_m3_922_00470,35430,0.5679522939309416,222,281
0,M_HS_h3_1215_00094,13746,0.24700808625336929,150,371
0,M_HS_m1_714_00895,9870,1.9417666732244738,23,221
0,M_HS_e4_414_00713,11346,0.5687218045112782,150,133
0,M_HS_h1_1018_01915,5040,0.23045267489711935,135,162
0,M_HA_m1_711_00043,0,0.0,294,542
0,M_HS_h2_1113_01780,16842,0.5186622320768662,164,198
0,M_HS_m1_711_03565,4266,0.5048520710059171,65,130
0,M_HS_h1_1023_01412,9792,1.4961038961038962,77,85
0,M_HS_h3_1221_00946,5781,0.36704761904761907,150,105
0,M_HA_h2_1122_00034,0,0.0,1200,847
0,M_HS_m1_721_00576,3078,0.08806866952789699,150,233
0,M_HS_h1_1019_01983,364410,0.7661305581835384,755,630
0,M_HS_h1_1024_01981,176730,0.21744907978177577,777,1046
0,M_HA_m1_712_00098,65121,0.26216183574879226,575,432
0,M_HA_m2_824_00006,19056,0.09345666055261842,538,379
0,M_P_m1_723_00528,1782,0.00495,600,600
0,M_HS_h1_1022_00289,0,0.0,160,322
0,M_HS_m3_921_02586,12045,0.451123595505618,150,178
0,M_HS_m1_723_01922,14784,1.54,120,80
0,M_P_m1_715_00186,5832,0.0162,600,600
0,M_HA_m2_821_00214,0,0.0,599,559
0,M_HS_m1_723_00230,3741,1.4262295081967213,43,61
0,M_HS_m1_724_00469,1440,0.743801652892562,44,44
0,M_HA_m3_921_00259,0,0.0,935,661
0,M_HA_m1_715_00111,34698,0.14127102392788654,589,417
0,M_HS_m1_711_04246,4617,0.890625,81,64
0,M_HS_m3_922_01954,0,0.0,530,490
0,M_HS_h2_1127_00240,28770,0.1929939894815928,121,1232
0,M_HA_h1_1021_00132,975,0.003969659586422543,589,417
0,M_HS_m2_821_03508,14250,0.5307262569832403,150,179
0,M_HA_h2_1113_00033,6510,0.00640495867768595,1200,847
0,M_HA_h2_1113_00033,67320,0.06623376623376623,1200,847
0,M_HA_m2_821_00132,0,0.0,613,434
0,M_HS_h2_1113_00592,12390,0.814595660749507,117,130
0,M_HS_h3_1215_02489,47031,0.6398775510204081,150,490
0,M_HS_m1_711_03757,3432,0.4727272727272727,132,55
0,M_HA_m1_711_00135,0,0.0,589,332
0,M_HA_m1_711_00135,0,0.0,589,332
0,M_HA_m3_921_00076,4212,0.029215104181117,266,542
0,M_HS_m1_721_01930,10809,0.6005,150,120
0,M_HS_h1_1024_00224,25734,1.041693652849741,128,193
0,M_HS_m1_721_00963,10200,0.5374077976817703,52,365
0,M_P_m1_723_00619,5301,0.014725,600,600
0,M_HS_m1_723_00678,2412,0.06784810126582279,150,237
0,M_HS_m2_821_01840,11835,0.44078212290502794,150,179
0,M_P_m1_715_00041,16368,0.04546666666666667,600,600
0,M_HA_m2_822_00189,0,0.0,613,434
0,M_HS_m1_711_03740,39819,1.486671146953405,108,248
0,M_HS_e4_414_00274,6090,0.265359477124183,150,153
0,M_HS_m1_711_03411,20649,1.5355841451624899,119,113
0,M_HS_e6_626_00447,7296,0.7384615384615385,104,95
0,M_P_m1_721_00606,3825,0.010625,600,600
0,M_HA_m1_721_00120,0,0.0,936,661
0,M_HS_e4_416_00277,80925,0.9398954703832753,150,574
0,M_HS_m3_921_01442,4278,0.5820408163265306,75,98
0,M_HS_e5_521_00421,265212,1.2738328530259366,150,1388
0,M_HS_m1_715_00900,4353,0.23216,150,125
0,M_P_m1_723_00693,3465,0.009625,600,600
0,M_HS_h2_1113_02360,6138,0.2969521044992743,106,195
0,M_HS_h2_1125_03219,473892,0.4336017274823409,890,1228
0,M_HS_e6_623_00478,3354,0.2630588235294118,150,85
0,M_HS_e6_615_00035,1710,0.05906735751295337,150,193
0,M_HS_m2_814_00744,269514,0.12370131837183557,1172,1859
0,M_HS_h3_1215_01717,29460,0.4169851380042463,150,471
0,M_HS_m1_711_04144,25899,1.5840366972477065,150,109
0,M_HS_m1_722_00454,4740,0.12845528455284552,150,246
0,M_HS_m1_711_04331,3648,0.9743589743589743,39,96
0,M_P_m1_721_00465,80136,0.2226,600,600
0,M_HS_m3_922_00384,12879,0.7290275104720932,121,146
0,M_HS_h3_1217_00234,0,0.0,153,632
0,M_HS_m2_821_01053,4284,0.4981395348837209,100,86
0,M_HS_m2_823_00920,17298,1.3428039124359572,113,114
0,M_HA_m1_711_00152,7440,0.030605948414167593,657,370
0,M_HA_m2_821_00066,2268,0.008043123625789064,613,460
0,M_HS_e4_412_00632,4500,0.2912621359223301,150,103
0,M_HS_m2_823_01165,46230,2.140277777777778,150,144
0,M_HA_m3_921_00112,0,0.0,935,660
0,M_HA_m3_921_00112,0,0.0,935,660
0,M_P_m1_723_00033,1782,0.00495,600,600
0,M_HA_m2_821_00289,3960,0.006407404111417638,935,661
0,M_HS_m1_721_01955,3360,0.02098360655737705,375,427
0,M_HS_h2_1125_01323,6336,0.15529411764705883,150,272
0,M_HS_m1_712_05176,794019,0.6227385094161456,604,2111
0,M_HA_h1_1016_00010,27390,0.040536460614958386,949,712
0,M_HS_m1_715_01400,12477,1.1882857142857144,100,105
0,M_HS_h3_1215_01194,12375,0.36504424778761063,150,226
